id_atividade,nome_atividade,tipo_atividade,data_atividade_DMA,horario,distancia_percorrida,Tempo_total,pace,ritmo_medio,ganho_elevacao,equipamentos
17499514426,TC 15.0 km,Corrida,2026-02-23,Noite,15.0,01:23:10,00:05:31,10.86,251.3,Fila Racer T2 T2
17516190020,TC 10.0 km,Corrida,2026-02-25,Manhã,10.0,01:01:43,00:06:09,9.73,86.3,Fila Racer Speedzone
17546030519,TC 10.0 km,Corrida,2026-02-27,Noite,10.0,00:48:51,00:04:51,12.33,50.1,Fila Racer T2 T2
17570859800,TC 15.0 km,Corrida,2026-03-01,Noite,15.0,01:20:43,00:05:22,11.16,221.5,Fila Racer T2 T2
17614919024,TC 10.0 km,Corrida,2026-03-05,Manhã,10.0,01:01:53,00:06:09,9.73,93.1,Fila Racer Speedzone
17629681378,TC 10.0 km,Corrida,2026-03-06,Noite,10.0,00:54:48,00:05:23,11.11,115.1,Fila Racer T2 T2
17654822990,TC 10.0 km,Corrida,2026-03-08,Noite,10.0,00:48:55,00:04:52,12.29,32.5,Fila Racer T2 T2
17683088644,TC 10.0 km,Corrida,2026-03-11,Manhã,10.0,01:01:48,00:06:10,9.72,82.6,Fila Racer Speedzone
17724699770,TC 21.0 km,Corrida,2026-03-14,Noite,21.0,01:52:43,00:05:19,11.26,146.6,New Balance Propel v5 Propel v5
17736573971,TC 8.0 km,Corrida,2026-03-15,Noite,8.0,00:51:47,00:06:27,9.28,50.1,Fila Racer T2 T2
17764748155,TC 10.0 km,Corrida,2026-03-18,Manhã,10.0,01:01:22,00:06:07,9.81,81.5,New Balance Propel v5 Propel v5
17797438853,TC 15.0 km,Corrida,2026-03-20,Noite,15.0,01:25:56,00:05:42,10.52,222,Fila Racer T2 T2
17807986948,TC 10.0 km,Corrida,2026-03-21,Noite,10.0,00:52:17,00:05:13,11.49,93.9,New Balance Propel v5 Propel v5
17822027205,TC 8.0 km,Corrida,2026-03-22,Noite,8.0,00:50:09,00:06:15,9.6,43.5,Fila Racer Speedzone
17851556797,TC 10.0 km,Corrida,2026-03-25,Manhã,10.0,01:00:07,00:06:00,9.99,92.7,Fila Racer Speedzone
17882681645,TC 5.0 km,Corrida,2026-03-27,Noite,5.0,00:37:41,00:07:17,8.23,61,Mizuno Wave Rider 28 Wave Rider 28
17893863889,TC 8.0 km,Corrida,2026-03-28,Noite,8.0,00:50:43,00:06:19,9.48,112,Fila Racer Speedzone
17906206455,TC 10.0 km,Corrida,2026-03-29,Noite,10.0,00:52:12,00:05:12,11.53,154,Mizuno Wave Rider 28 Wave Rider 28
17918281576,TC 10.0 km,Corrida,2026-03-30,Noite,10.0,00:56:43,00:05:37,10.66,221.8,Fila Racer Speedzone
17956498033,TC 21.0 km,Corrida,2026-04-02,Noite,21.0,01:51:26,00:05:16,11.37,247.4,New Balance Propel v5 Propel v5
17967423033,TC 6.0 km,Corrida,2026-04-03,Noite,6.0,00:40:07,00:06:16,9.56,85,Mizuno Wave Rider 28 Wave Rider 28
17980441111,TC 8.0 km,Corrida,2026-04-04,Noite,8.0,00:51:40,00:06:25,9.34,109,Fila Racer Speedzone
17992314572,TC 10.0 km,Corrida,2026-04-05,Noite,10.0,00:53:25,00:05:19,11.27,110,Mizuno Wave Rider 28 Wave Rider 28
18024715948,TC 10.0 km,Corrida,2026-04-08,Manhã,10.0,00:57:36,00:05:43,10.47,73,Fila Racer Speedzone
18058803257,TC 13.0 km,Corrida,2026-04-10,Noite,13.0,01:10:54,00:05:26,11.02,274,Fila Racer Speedzone
18084986581,TC 10.0 km,Corrida,2026-04-12,Noite,10.0,00:58:49,00:05:52,10.21,126,Mizuno Wave Rider 28 Wave Rider 28
18097038661,TC 8.0 km,Corrida,2026-04-13,Noite,8.0,00:50:22,00:06:17,9.54,43,Fila Racer Speedzone
18116101868,TC 10.0 km,Corrida,2026-04-15,Manhã,10.0,01:02:22,00:06:13,9.63,145,Fila Racer Speedzone
18150306604,TC 13.0 km,Corrida,2026-04-17,Noite,13.0,01:06:49,00:05:08,11.68,148,Mizuno Wave Rider 28 Wave Rider 28
18178325887,TC 14.0 km,Corrida,2026-04-19,Noite,14.0,01:30:10,00:06:22,9.42,121,Fila Racer T2 T2
18183373121,TP 62.0 km,Pedalada,2026-04-20,Manhã,62.0,02:28:35,00:02:21,25.4,232,Tropix Madrid
18223479370,TC 10.0 km,Corrida,2026-04-23,Manhã,10.0,01:00:41,00:06:02,9.93,38,Fila Racer Speedzone
18244297154,TC 10.0 km,Corrida,2026-04-24,Noite,10.0,00:50:00,00:04:59,12.02,129,New Balance Propel v5 Propel v5
18272426669,TP 60.0 km,Pedalada,2026-04-26,Noite,60.0,02:19:48,00:02:19,25.82,117,Tropix Madrid
18284896076,TC 7.0 km,Corrida,2026-04-27,Noite,7.0,00:45:27,00:06:15,9.58,53,Fila Racer Speedzone
18339386158,TC 15.0 km,Corrida,2026-05-01,Noite,15.0,01:19:02,00:05:15,11.4,201,Fila Racer Speedzone
18352137249,TC 10.0 km,Corrida,2026-05-02,Noite,10.0,01:01:04,00:06:05,9.85,32,New Balance Propel v5 Propel v5
18364709880,TC 10.0 km,Corrida,2026-05-03,Noite,10.0,00:50:06,00:04:59,12.01,134,Fila Racer T2 T2
18379173853,TP 31.0 km,Pedalada,2026-05-04,Noite,31.0,01:27:11,00:02:44,21.88,118,Tropix Madrid
18409997190,TC 10.0 km,Corrida,2026-05-07,Manhã,10.0,01:01:31,00:06:07,9.8,130,Fila Racer Speedzone
18430669657,TC 10.0 km,Corrida,2026-05-08,Noite,10.0,00:53:31,00:05:18,11.31,49.6,Fila Racer Speedzone
18444853153,TP 35.0 km,Pedalada,2026-05-09,Noite,35.0,01:33:14,00:02:39,22.59,183,Tropix Madrid
18471624417,TP 68.0 km,Pedalada,2026-05-11,Noite,68.0,02:18:21,00:02:01,29.62,320,Tropix Madrid
18471791484,TP 26.0 km,Pedalada,2025-11-04,Noite,26.0,01:16:49,00:02:52,20.88,438,Tropix Madrid
18488483397,TC 10.0 km,Corrida,2026-05-13,Manhã,10.0,00:52:54,00:05:16,11.38,124,Fila Racer Speedzone
18521927545,TC 15.0 km,Corrida,2026-05-15,Noite,15.0,01:19:24,00:05:16,11.38,234,Fila Racer T2 T2
18534993121,TP 60.0 km,Pedalada,2026-05-16,Noite,60.0,02:25:18,00:02:24,24.83,277,Tropix Madrid
18548287040,TC 15.0 km,Corrida,2026-05-17,Noite,15.0,01:16:54,00:05:07,11.72,251,New Balance Propel v5 Propel v5
18580492872,TC 10.0 km,Corrida,2026-05-20,Manhã,10.0,00:55:51,00:05:34,10.76,132,Fila Racer Speedzone
18614006871,TC 21.0 km,Corrida,2026-05-22,Noite,21.0,01:51:58,00:05:18,11.31,306,New Balance Propel v5 Propel v5
18640024200,TC 10.0 km,Corrida,2026-05-24,Noite,10.0,00:51:21,00:05:07,11.71,115,New Balance Propel v5 Propel v5
18673043646,TC 10.0 km,Corrida,2026-05-27,Manhã,10.0,00:50:53,00:05:04,11.82,136,Fila Racer T2 T2
18707684927,TC 7.0 km,Corrida,2026-05-29,Noite,7.0,00:43:29,00:06:12,9.67,128,Mizuno Wave Rider 28 Wave Rider 28
18720928720,TP 71.0 km,Pedalada,2026-05-30,Noite,71.0,02:47:40,00:02:19,25.73,343,Tropix Madrid
18735380959,TC 8.0 km,Corrida,2026-05-31,Noite,8.0,00:50:47,00:06:19,9.49,105,Mizuno Wave Rider 28 Wave Rider 28
